שעת_כניסה,שעת_יציאה,מספר_תעודת_זהות,שם_מלא,URGENCY,שם_תחנה,משאב,זמן_בתחנה,המתנה_בתחנה,המתנה_מצטברת
10:36,11:14,9000003007,מיכל דגן,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,38,0,36
10:38,10:39,9000003003,דור מלכה,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,4
10:38,10:59,9000003006,נויה גרוס,EXCEPTION_URGENT,רופא (מעקב),רופא,21,12,90
10:39,10:40,9000003008,שקד ברזילי,PERIOD_URGENT,יציאה (הביתה),-,1,0,69
10:40,10:50,9000003011,נדב אור,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,10,0,26
10:40,11:01,9000003014,רוני אדרי,INTAKE_NON_URGENT,רופא,רופא,21,13,77
10:40,10:46,9000003017,מעיין עמר,EXCEPTION_URGENT,עמדת מזכירות (חתימה),מזכירות,6,54,54
10:46,10:51,9000003018,אביגיל שני,PERIOD_URGENT,עמדת מזכירות (חתימה),מזכירות,5,57,57
10:49,11:11,9000003013,תמר אלוני,PERIOD_URGENT,מעבדה,מעבדה,22,29,89
10:50,11:04,9000003011,נדב אור,INTAKE_NON_URGENT,אחות,אחות,14,0,26
10:51,10:59,9000003019,אריאל חן,INTAKE_NON_URGENT,עמדת מזכירות (חתימה),מזכירות,8,59,59
10:53,10:56,9000003020,ליהיא מור,INTAKE_NON_URGENT,עמדת מזכירות (חתימה),מזכירות,3,58,58
10:54,11:16,9000003004,קרן ברק,INTAKE_NON_URGENT,רופא (מעקב),רופא,22,20,45
10:54,11:02,9000003010,עומרי כץ,PERIOD_URGENT,אחות,אחות,8,0,54
10:56,11:01,9000003021,אורטל דהן,PERIOD_URGENT,עמדת מזכירות (חתימה),מזכירות,5,59,59
10:59,11:00,9000003006,נויה גרוס,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,90
10:59,11:17,9000003015,שגיא פרידמן,INTAKE_NON_URGENT,רופא,רופא,18,25,93
10:59,11:06,9000003022,גל אשכנזי,INTAKE_NON_URGENT,עמדת מזכירות (חתימה),מזכירות,7,59,59
11:01,11:06,9000003014,רוני אדרי,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,5,0,77
11:01,11:19,9000003016,ורד לביא,EXCEPTION_URGENT,רופא,רופא,18,21,93
11:02,11:03,9000003010,עומרי כץ,PERIOD_URGENT,יציאה (הביתה),-,1,0,54
11:06,11:16,9000003014,רוני אדרי,INTAKE_NON_URGENT,אחות,אחות,10,0,77
11:11,11:20,9000003013,תמר אלוני,PERIOD_URGENT,אולטרסאונד,אולטרסאונד,9,0,89
11:11,11:25,9000003018,אביגיל שני,PERIOD_URGENT,מעבדה,מעבדה,14,20,77
11:14,11:40,9000003011,נדב אור,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,26,10,36
11:16,11:17,9000003004,קרן ברק,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,45
11:16,11:40,9000003017,מעיין עמר,EXCEPTION_URGENT,רופא,רופא,24,30,84
11:17,11:44,9000003009,יעל נוי,EXCEPTION_URGENT,רופא (מעקב),רופא,27,28,65
11:19,11:45,9000003012,הילה סבן,INTAKE_NON_URGENT,רופא,רופא,26,26,74
11:19,11:29,9000003016,ורד לביא,EXCEPTION_URGENT,אחות,אחות,10,0,93
11:20,11:30,9000003015,שגיא פרידמן,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,10,3,96
11:25,11:38,9000003021,אורטל דהן,PERIOD_URGENT,מעבדה,מעבדה,13,24,83
11:30,11:38,9000003015,שגיא פרידמן,INTAKE_NON_URGENT,אחות,אחות,8,0,96
11:30,11:39,9000003018,אביגיל שני,PERIOD_URGENT,אולטרסאונד,אולטרסאונד,9,5,82
11:38,11:49,9000003016,ורד לביא,EXCEPTION_URGENT,מעבדה,מעבדה,11,9,102
11:39,11:46,9000003021,אורטל דהן,PERIOD_URGENT,אולטרסאונד,אולטרסאונד,7,1,84
11:40,11:49,9000003017,מעיין עמר,EXCEPTION_URGENT,אחות,אחות,9,0,84
11:40,12:03,9000003020,ליהיא מור,INTAKE_NON_URGENT,רופא,רופא,23,44,102
11:44,11:45,9000003009,יעל נוי,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,65
11:44,12:03,9000003019,אריאל חן,INTAKE_NON_URGENT,רופא,רופא,19,45,104
11:45,12:11,9000003022,גל אשכנזי,INTAKE_NON_URGENT,רופא,רופא,26,39,98
11:46,11:57,9000003012,הילה סבן,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,11,1,75
11:49,12:04,9000003017,מעיין עמר,EXCEPTION_URGENT,מעבדה,מעבדה,15,0,84
11:57,12:06,9000003012,הילה סבן,INTAKE_NON_URGENT,אחות,אחות,9,0,75
12:03,12:30,9000003007,מיכל דגן,INTAKE_NON_URGENT,רופא (מעקב),רופא,27,49,85
12:03,12:19,9000003014,רוני אדרי,INTAKE_NON_URGENT,רופא (מעקב),רופא,16,47,124
12:03,12:10,9000003020,ליהיא מור,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,7,0,102
12:06,12:39,9000003012,הילה סבן,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,33,0,75
12:10,12:16,9000003019,אריאל חן,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,6,7,111
12:10,12:20,9000003020,ליהיא מור,INTAKE_NON_URGENT,אחות,אחות,10,0,102
12:11,12:36,9000003013,תמר אלוני,PERIOD_URGENT,רופא,רופא,25,51,140
12:16,12:23,9000003019,אריאל חן,INTAKE_NON_URGENT,אחות,אחות,7,0,111
12:16,12:23,9000003022,גל אשכנזי,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,7,5,103
12:19,12:20,9000003014,רוני אדרי,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,124
12:19,12:43,9000003015,שגיא פרידמן,INTAKE_NON_URGENT,רופא (מעקב),רופא,24,41,137
12:23,12:32,9000003022,גל אשכנזי,INTAKE_NON_URGENT,אחות,אחות,9,0,103
12:30,12:31,9000003007,מיכל דגן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,85
12:30,12:49,9000003018,אביגיל שני,PERIOD_URGENT,רופא,רופא,19,51,133
12:36,12:54,9000003011,נדב אור,INTAKE_NON_URGENT,רופא (מעקב),רופא,18,56,92
12:36,12:51,9000003013,תמר אלוני,PERIOD_URGENT,אחות,אחות,15,0,140
12:43,12:44,9000003015,שגיא פרידמן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,137
12:43,13:04,9000003021,אורטל דהן,PERIOD_URGENT,רופא,רופא,21,57,141
12:49,13:05,9000003016,ורד לביא,EXCEPTION_URGENT,רופא (מעקב),רופא,16,60,162
12:49,13:02,9000003018,אביגיל שני,PERIOD_URGENT,אחות,אחות,13,0,133
12:51,12:52,9000003013,תמר אלוני,PERIOD_URGENT,יציאה (הביתה),-,1,0,140
12:54,12:55,9000003011,נדב אור,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,92
12:54,13:12,9000003017,מעיין עמר,EXCEPTION_URGENT,רופא (מעקב),רופא,18,50,134
13:02,13:03,9000003018,אביגיל שני,PERIOD_URGENT,יציאה (הביתה),-,1,0,133
13:04,13:30,9000003020,ליהיא מור,INTAKE_NON_URGENT,רופא (מעקב),רופא,26,44,146
13:04,13:12,9000003021,אורטל דהן,PERIOD_URGENT,אחות,אחות,8,0,141
13:05,13:21,9000003016,ורד לביא,EXCEPTION_URGENT,אחות (חוזר),אחות,16,0,162
13:05,13:28,9000003019,אריאל חן,INTAKE_NON_URGENT,רופא (מעקב),רופא,23,42,153
13:12,13:19,9000003017,מעיין עמר,EXCEPTION_URGENT,אחות (חוזר),אחות,7,0,134
13:12,13:19,9000003021,אורטל דהן,PERIOD_URGENT,אולטרסאונד (חוזר),אולטרסאונד,7,0,141
13:12,13:39,9000003022,גל אשכנזי,INTAKE_NON_URGENT,רופא (מעקב),רופא,27,40,143
13:28,13:56,9000003012,הילה סבן,INTAKE_NON_URGENT,רופא (מעקב),רופא,28,49,124
13:28,13:29,9000003019,אריאל חן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,153
13:30,13:56,9000003017,מעיין עמר,EXCEPTION_URGENT,רופא (סיכום),רופא,26,11,145
13:30,13:38,9000003020,ליהיא מור,INTAKE_NON_URGENT,אחות (חוזר),אחות,8,0,146
13:39,13:58,9000003021,אורטל דהן,PERIOD_URGENT,רופא (סיכום),רופא,19,20,161
13:39,13:40,9000003022,גל אשכנזי,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,143
13:56,13:57,9000003012,הילה סבן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,124
13:56,14:23,9000003016,ורד לביא,EXCEPTION_URGENT,רופא (סיכום),רופא,27,35,197
13:56,13:57,9000003017,מעיין עמר,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,145
13:56,14:18,9000003020,ליהיא מור,INTAKE_NON_URGENT,רופא (סיכום),רופא,22,18,164
13:58,13:59,9000003021,אורטל דהן,PERIOD_URGENT,יציאה (הביתה),-,1,0,161
14:18,14:19,9000003020,ליהיא מור,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,164
14:23,14:24,9000003016,ורד לביא,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,197
