שעת_כניסה,שעת_יציאה,מספר_תעודת_זהות,שם_מלא,URGENCY,שם_תחנה,משאב,זמן_בתחנה,המתנה_בתחנה,המתנה_מצטברת
10:12,10:20,9000004008,איתי שגיא,PERIOD_URGENT,אולטרסאונד,אולטרסאונד,8,3,39
10:14,10:45,9000004004,ורד לביא,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,31,19,19
10:16,10:42,9000004009,עומר צור,EXCEPTION_URGENT,רופא,רופא,26,13,44
10:16,10:31,9000004012,תמר אלוני,INTAKE_NON_URGENT,רופא,רופא,15,9,16
10:20,10:26,9000004007,יונתן רז,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,6,4,45
10:26,10:34,9000004006,דור מלכה,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,8,10,34
10:26,10:38,9000004007,יונתן רז,INTAKE_NON_URGENT,אחות,אחות,12,0,45
10:31,10:52,9000004003,אורטל דהן,INTAKE_NON_URGENT,רופא (מעקב),רופא,21,17,17
10:32,10:51,9000004008,איתי שגיא,PERIOD_URGENT,רופא,רופא,19,12,51
10:32,10:44,9000004010,רועי גבע,EXCEPTION_URGENT,אחות,אחות,12,0,24
10:34,10:44,9000004006,דור מלכה,INTAKE_NON_URGENT,אחות,אחות,10,0,34
10:34,10:43,9000004011,שקד ברזילי,PERIOD_URGENT,אולטרסאונד,אולטרסאונד,9,15,32
10:42,11:02,9000004007,יונתן רז,INTAKE_NON_URGENT,רופא (מעקב),רופא,20,4,49
10:42,10:51,9000004009,עומר צור,EXCEPTION_URGENT,אחות,אחות,9,0,44
10:43,10:51,9000004012,תמר אלוני,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,8,12,28
10:44,10:56,9000004010,רועי גבע,EXCEPTION_URGENT,מעבדה,מעבדה,12,0,24
10:45,11:06,9000004005,נויה גרוס,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,21,25,45
10:51,10:58,9000004008,איתי שגיא,PERIOD_URGENT,אחות,אחות,7,0,51
10:51,11:17,9000004011,שקד ברזילי,PERIOD_URGENT,רופא,רופא,26,8,40
10:51,10:58,9000004012,תמר אלוני,INTAKE_NON_URGENT,אחות,אחות,7,0,28
10:52,10:53,9000004003,אורטל דהן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,17
10:52,11:10,9000004004,ורד לביא,INTAKE_NON_URGENT,רופא (מעקב),רופא,18,7,26
10:56,11:08,9000004009,עומר צור,EXCEPTION_URGENT,מעבדה,מעבדה,12,5,49
11:02,11:03,9000004007,יונתן רז,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,49
11:02,11:18,9000004010,רועי גבע,EXCEPTION_URGENT,רופא (מעקב),רופא,16,6,30
11:06,11:36,9000004006,דור מלכה,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,30,22,56
11:08,11:24,9000004008,איתי שגיא,PERIOD_URGENT,מעבדה (חוזר),מעבדה,16,10,61
11:10,11:11,9000004004,ורד לביא,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,26
11:10,11:25,9000004012,תמר אלוני,INTAKE_NON_URGENT,רופא (מעקב),רופא,15,12,40
11:17,11:33,9000004005,נויה גרוס,INTAKE_NON_URGENT,רופא (מעקב),רופא,16,11,56
11:17,11:28,9000004011,שקד ברזילי,PERIOD_URGENT,אחות,אחות,11,0,40
11:18,11:38,9000004009,עומר צור,EXCEPTION_URGENT,רופא (מעקב),רופא,20,10,59
11:18,11:19,9000004010,רועי גבע,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,30
11:25,11:46,9000004008,איתי שגיא,PERIOD_URGENT,רופא (סיכום),רופא,21,1,62
11:25,11:26,9000004012,תמר אלוני,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,40
11:28,11:29,9000004011,שקד ברזילי,PERIOD_URGENT,יציאה (הביתה),-,1,0,40
11:33,11:41,9000004005,נויה גרוס,INTAKE_NON_URGENT,אולטרסאונד (חוזר),אולטרסאונד,8,0,56
11:36,11:57,9000004006,דור מלכה,INTAKE_NON_URGENT,רופא (מעקב),רופא,21,0,56
11:38,11:39,9000004009,עומר צור,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,59
11:41,11:58,9000004005,נויה גרוס,INTAKE_NON_URGENT,רופא (סיכום),רופא,17,0,56
11:46,11:47,9000004008,איתי שגיא,PERIOD_URGENT,יציאה (הביתה),-,1,0,62
11:57,12:05,9000004006,דור מלכה,INTAKE_NON_URGENT,אולטרסאונד (חוזר),אולטרסאונד,8,0,56
11:58,11:59,9000004005,נויה גרוס,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,56
12:05,12:29,9000004006,דור מלכה,INTAKE_NON_URGENT,רופא (סיכום),רופא,24,0,56
12:29,12:30,9000004006,דור מלכה,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,56
