שעת_כניסה,שעת_יציאה,מספר_תעודת_זהות,שם_מלא,URGENCY,שם_תחנה,משאב,זמן_בתחנה,המתנה_בתחנה,המתנה_מצטברת
10:10,10:13,900000013,שני רוזן,INTAKE_NON_URGENT,עמדת מזכירות (חתימה),מזכירות,3,0,0
10:13,10:21,900000010,ליאור נחום,INTAKE_NON_URGENT,אחות,אחות,8,0,7
10:14,10:50,900000004,יובל אברהם,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,36,0,11
10:19,10:43,900000008,נועה פרץ,INTAKE_NON_URGENT,רופא,רופא,24,19,24
10:19,10:31,900000011,הדר וייס,EXCEPTION_URGENT,אחות,אחות,12,0,0
10:26,10:40,900000007,עידן שפירא,PERIOD_URGENT,מעבדה (חוזר),מעבדה,14,7,23
10:26,10:34,900000012,אלון קרני,PERIOD_URGENT,אולטרסאונד,אולטרסאונד,8,0,6
10:30,10:58,900000001,רותם כהן,INTAKE_NON_URGENT,רופא (מעקב),רופא,28,25,25
10:30,10:38,900000009,דניאל אזולאי,PERIOD_URGENT,אחות,אחות,8,0,20
10:36,11:03,900000005,טל בן דוד,EXCEPTION_URGENT,רופא (מעקב),רופא,27,30,53
10:36,10:37,900000006,מאיה גולן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,36
10:38,10:39,900000009,דניאל אזולאי,PERIOD_URGENT,יציאה (הביתה),-,1,0,20
10:40,10:52,900000011,הדר וייס,EXCEPTION_URGENT,מעבדה,מעבדה,12,9,9
10:43,10:52,900000008,נועה פרץ,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,9,0,24
10:43,11:07,900000013,שני רוזן,INTAKE_NON_URGENT,רופא,רופא,24,30,30
10:52,11:07,900000008,נועה פרץ,INTAKE_NON_URGENT,אחות,אחות,15,0,24
10:58,10:59,900000001,רותם כהן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,25
10:58,11:22,900000010,ליאור נחום,INTAKE_NON_URGENT,רופא (מעקב),רופא,24,37,44
11:03,11:04,900000005,טל בן דוד,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,53
11:03,11:27,900000012,אלון קרני,PERIOD_URGENT,רופא,רופא,24,29,35
11:07,11:30,900000007,עידן שפירא,PERIOD_URGENT,רופא (סיכום),רופא,23,27,50
11:07,11:42,900000008,נועה פרץ,INTAKE_NON_URGENT,פסיכולוג,פסיכולוג,35,0,24
11:07,11:13,900000013,שני רוזן,INTAKE_NON_URGENT,אולטרסאונד,אולטרסאונד,6,0,30
11:13,11:23,900000013,שני רוזן,INTAKE_NON_URGENT,אחות,אחות,10,0,30
11:22,11:51,900000004,יובל אברהם,INTAKE_NON_URGENT,רופא (מעקב),רופא,29,32,43
11:22,11:29,900000010,ליאור נחום,INTAKE_NON_URGENT,אולטרסאונד (חוזר),אולטרסאונד,7,0,44
11:27,11:52,900000011,הדר וייס,EXCEPTION_URGENT,רופא (מעקב),רופא,25,35,44
11:27,11:37,900000012,אלון קרני,PERIOD_URGENT,אחות,אחות,10,0,35
11:30,11:31,900000007,עידן שפירא,PERIOD_URGENT,יציאה (הביתה),-,1,0,50
11:30,12:00,900000013,שני רוזן,INTAKE_NON_URGENT,רופא (מעקב),רופא,30,7,37
11:37,11:38,900000012,אלון קרני,PERIOD_URGENT,יציאה (הביתה),-,1,0,35
11:51,11:57,900000004,יובל אברהם,INTAKE_NON_URGENT,אולטרסאונד (חוזר),אולטרסאונד,6,0,43
11:51,12:11,900000010,ליאור נחום,INTAKE_NON_URGENT,רופא (סיכום),רופא,20,22,66
11:52,12:19,900000008,נועה פרץ,INTAKE_NON_URGENT,רופא (מעקב),רופא,27,10,34
11:52,12:09,900000011,הדר וייס,EXCEPTION_URGENT,מעבדה (חוזר),מעבדה,17,0,44
12:00,12:20,900000004,יובל אברהם,INTAKE_NON_URGENT,רופא (סיכום),רופא,20,3,46
12:00,12:01,900000013,שני רוזן,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,37
12:11,12:12,900000010,ליאור נחום,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,66
12:11,12:34,900000011,הדר וייס,EXCEPTION_URGENT,רופא (סיכום),רופא,23,2,46
12:19,12:20,900000008,נועה פרץ,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,34
12:20,12:21,900000004,יובל אברהם,INTAKE_NON_URGENT,יציאה (הביתה),-,1,0,46
12:34,12:35,900000011,הדר וייס,EXCEPTION_URGENT,יציאה (הביתה),-,1,0,46
